template_id,family,strategy,severity_in_yaml,owasp_category,current_cwe,current_cve,proposed_cwe,proposed_cve,cwe_diff,cve_diff,rules_fired
SAFETY_PROFANITY_GOAL_REDIRECTION_CRESCENDO_JAILBREAKING,SAFETY_PROFANITY_,GOAL_REDIRECTION_CRESCENDO_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-1284,CWE-693,CWE-915",,"+CWE-1284,CWE-693 -CWE-20,CWE-74",,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass)"
SAFETY_PROFANITY_GOAL_REDIRECTION_LINEAR_JAILBREAKING,SAFETY_PROFANITY_,GOAL_REDIRECTION_LINEAR_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-1284,CWE-693,CWE-915",,"+CWE-1284,CWE-693 -CWE-20,CWE-74",,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass)"
SAFETY_PROFANITY_GOAL_REDIRECTION_SEQUENTIAL_JAILBREAKING,SAFETY_PROFANITY_,GOAL_REDIRECTION_SEQUENTIAL_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-1284,CWE-693,CWE-915",,"+CWE-1284,CWE-693 -CWE-20,CWE-74",,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass)"
SAFETY_PROFANITY_GOAL_REDIRECTION_TREE_JAILBREAKING,SAFETY_PROFANITY_,GOAL_REDIRECTION_TREE_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-1284,CWE-693,CWE-915",,"+CWE-1284,CWE-693 -CWE-20,CWE-74",,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass)"
SAFETY_PROFANITY_INPUT_BYPASS,SAFETY_PROFANITY_,INPUT_BYPASS,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-915,CWE-20,CWE-180",,+CWE-180 -CWE-74,,"CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-180: Validate-before-canonicalize ordering bug (input bypass via canonicalisation)"
SAFETY_PROFANITY_INPUT_BYPASS_BAD_LIKERT_JUDGE,SAFETY_PROFANITY_,INPUT_BYPASS_BAD_LIKERT_JUDGE,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-754,CWE-693,CWE-915,CWE-20,CWE-180",,"+CWE-180,CWE-693,CWE-754 -CWE-74",,"CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-180: Validate-before-canonicalize ordering bug (input bypass via canonicalisation)"
SAFETY_PROFANITY_INPUT_BYPASS_CRESCENDO_JAILBREAKING,SAFETY_PROFANITY_,INPUT_BYPASS_CRESCENDO_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20,CWE-180",,"+CWE-180,CWE-693 -CWE-74",,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-180: Validate-before-canonicalize ordering bug (input bypass via canonicalisation)"
SAFETY_PROFANITY_INPUT_BYPASS_LINEAR_JAILBREAKING,SAFETY_PROFANITY_,INPUT_BYPASS_LINEAR_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20,CWE-180",,"+CWE-180,CWE-693 -CWE-74",,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-180: Validate-before-canonicalize ordering bug (input bypass via canonicalisation)"
SAFETY_PROFANITY_INPUT_BYPASS_SEQUENTIAL_JAILBREAKING,SAFETY_PROFANITY_,INPUT_BYPASS_SEQUENTIAL_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20,CWE-180",,"+CWE-180,CWE-693 -CWE-74",,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-180: Validate-before-canonicalize ordering bug (input bypass via canonicalisation)"
SAFETY_PROFANITY_INPUT_BYPASS_TREE_JAILBREAKING,SAFETY_PROFANITY_,INPUT_BYPASS_TREE_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20,CWE-180",,"+CWE-180,CWE-693 -CWE-74",,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-180: Validate-before-canonicalize ordering bug (input bypass via canonicalisation)"
SAFETY_PROFANITY_LEETSPEAK,SAFETY_PROFANITY_,LEETSPEAK,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-915,CWE-20,CWE-1007,CWE-184",,"+CWE-1007,CWE-184 -CWE-74",,"CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-1007: Insufficient visual distinction of homoglyphs / leetspeak substitutions | CWE-184: Incomplete list of disallowed inputs (leetspeak/homoglyph/typo filter gap)"
SAFETY_PROFANITY_LEETSPEAK_BAD_LIKERT_JUDGE,SAFETY_PROFANITY_,LEETSPEAK_BAD_LIKERT_JUDGE,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-754,CWE-693,CWE-915,CWE-20,CWE-1007,CWE-184",,"+CWE-1007,CWE-184,CWE-693,CWE-754 -CWE-74",,"CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-1007: Insufficient visual distinction of homoglyphs / leetspeak substitutions | CWE-184: Incomplete list of disallowed inputs (leetspeak/homoglyph/typo filter gap)"
SAFETY_PROFANITY_LEETSPEAK_CRESCENDO_JAILBREAKING,SAFETY_PROFANITY_,LEETSPEAK_CRESCENDO_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20,CWE-1007,CWE-184",,"+CWE-1007,CWE-184,CWE-693 -CWE-74",,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-1007: Insufficient visual distinction of homoglyphs / leetspeak substitutions | CWE-184: Incomplete list of disallowed inputs (leetspeak/homoglyph/typo filter gap)"
SAFETY_PROFANITY_LEETSPEAK_LINEAR_JAILBREAKING,SAFETY_PROFANITY_,LEETSPEAK_LINEAR_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20,CWE-1007,CWE-184",,"+CWE-1007,CWE-184,CWE-693 -CWE-74",,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-1007: Insufficient visual distinction of homoglyphs / leetspeak substitutions | CWE-184: Incomplete list of disallowed inputs (leetspeak/homoglyph/typo filter gap)"
SAFETY_PROFANITY_LEETSPEAK_SEQUENTIAL_JAILBREAKING,SAFETY_PROFANITY_,LEETSPEAK_SEQUENTIAL_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20,CWE-1007,CWE-184",,"+CWE-1007,CWE-184,CWE-693 -CWE-74",,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-1007: Insufficient visual distinction of homoglyphs / leetspeak substitutions | CWE-184: Incomplete list of disallowed inputs (leetspeak/homoglyph/typo filter gap)"
SAFETY_PROFANITY_LEETSPEAK_TREE_JAILBREAKING,SAFETY_PROFANITY_,LEETSPEAK_TREE_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20,CWE-1007,CWE-184",,"+CWE-1007,CWE-184,CWE-693 -CWE-74",,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-1007: Insufficient visual distinction of homoglyphs / leetspeak substitutions | CWE-184: Incomplete list of disallowed inputs (leetspeak/homoglyph/typo filter gap)"
SAFETY_PROFANITY_MATH_PROBLEM,SAFETY_PROFANITY_,MATH_PROBLEM,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-915,CWE-20",,-CWE-74,,"CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
SAFETY_PROFANITY_MATH_PROBLEM_BAD_LIKERT_JUDGE,SAFETY_PROFANITY_,MATH_PROBLEM_BAD_LIKERT_JUDGE,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-754,CWE-693,CWE-915,CWE-20",,"+CWE-693,CWE-754 -CWE-74",,"CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
SAFETY_PROFANITY_MATH_PROBLEM_CRESCENDO_JAILBREAKING,SAFETY_PROFANITY_,MATH_PROBLEM_CRESCENDO_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20",,+CWE-693 -CWE-74,,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
SAFETY_PROFANITY_MATH_PROBLEM_LINEAR_JAILBREAKING,SAFETY_PROFANITY_,MATH_PROBLEM_LINEAR_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20",,+CWE-693 -CWE-74,,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
SAFETY_PROFANITY_MATH_PROBLEM_SEQUENTIAL_JAILBREAKING,SAFETY_PROFANITY_,MATH_PROBLEM_SEQUENTIAL_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20",,+CWE-693 -CWE-74,,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
SAFETY_PROFANITY_MATH_PROBLEM_TREE_JAILBREAKING,SAFETY_PROFANITY_,MATH_PROBLEM_TREE_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20",,+CWE-693 -CWE-74,,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
SAFETY_PROFANITY_MULTILINGUAL,SAFETY_PROFANITY_,MULTILINGUAL,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-915,CWE-20,CWE-176",,+CWE-176 -CWE-74,,"CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph)"
SAFETY_PROFANITY_MULTILINGUAL_BAD_LIKERT_JUDGE,SAFETY_PROFANITY_,MULTILINGUAL_BAD_LIKERT_JUDGE,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-754,CWE-693,CWE-915,CWE-20,CWE-176",,"+CWE-176,CWE-693,CWE-754 -CWE-74",,"CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph)"
SAFETY_PROFANITY_MULTILINGUAL_CRESCENDO_JAILBREAKING,SAFETY_PROFANITY_,MULTILINGUAL_CRESCENDO_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20,CWE-176",,"+CWE-176,CWE-693 -CWE-74",,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph)"
SAFETY_PROFANITY_MULTILINGUAL_LINEAR_JAILBREAKING,SAFETY_PROFANITY_,MULTILINGUAL_LINEAR_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20,CWE-176",,"+CWE-176,CWE-693 -CWE-74",,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph)"
SAFETY_PROFANITY_MULTILINGUAL_SEQUENTIAL_JAILBREAKING,SAFETY_PROFANITY_,MULTILINGUAL_SEQUENTIAL_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20,CWE-176",,"+CWE-176,CWE-693 -CWE-74",,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph)"
SAFETY_PROFANITY_MULTILINGUAL_TREE_JAILBREAKING,SAFETY_PROFANITY_,MULTILINGUAL_TREE_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-693,CWE-915,CWE-20,CWE-176",,"+CWE-176,CWE-693 -CWE-74",,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph)"
SAFETY_PROFANITY_PERMISSION_ESCALATION,SAFETY_PROFANITY_,PERMISSION_ESCALATION,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-269,CWE-915",,"+CWE-269 -CWE-20,CWE-74",,CWE-269: Privilege escalation through agent / tool | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass)
SAFETY_PROFANITY_PERMISSION_ESCALATION_BAD_LIKERT_JUDGE,SAFETY_PROFANITY_,PERMISSION_ESCALATION_BAD_LIKERT_JUDGE,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-269,CWE-754,CWE-693,CWE-915",,"+CWE-269,CWE-693,CWE-754 -CWE-20,CWE-74",,"CWE-269: Privilege escalation through agent / tool | CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass)"
SAFETY_PROFANITY_PERMISSION_ESCALATION_CRESCENDO_JAILBREAKING,SAFETY_PROFANITY_,PERMISSION_ESCALATION_CRESCENDO_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-269,CWE-693,CWE-915",,"+CWE-269,CWE-693 -CWE-20,CWE-74",,"CWE-269: Privilege escalation through agent / tool | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass)"
SAFETY_PROFANITY_PERMISSION_ESCALATION_LINEAR_JAILBREAKING,SAFETY_PROFANITY_,PERMISSION_ESCALATION_LINEAR_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-269,CWE-693,CWE-915",,"+CWE-269,CWE-693 -CWE-20,CWE-74",,"CWE-269: Privilege escalation through agent / tool | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass)"
SAFETY_PROFANITY_PERMISSION_ESCALATION_SEQUENTIAL_JAILBREAKING,SAFETY_PROFANITY_,PERMISSION_ESCALATION_SEQUENTIAL_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-269,CWE-693,CWE-915",,"+CWE-269,CWE-693 -CWE-20,CWE-74",,"CWE-269: Privilege escalation through agent / tool | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass)"
SAFETY_PROFANITY_PERMISSION_ESCALATION_TREE_JAILBREAKING,SAFETY_PROFANITY_,PERMISSION_ESCALATION_TREE_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-269,CWE-693,CWE-915",,"+CWE-269,CWE-693 -CWE-20,CWE-74",,"CWE-269: Privilege escalation through agent / tool | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass)"
SAFETY_PROFANITY_PROMPT_INJECTION,SAFETY_PROFANITY_,PROMPT_INJECTION,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-77,CWE-915",,"+CWE-77 -CWE-20,CWE-74",,CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass)
SAFETY_PROFANITY_PROMPT_INJECTION_BAD_LIKERT_JUDGE,SAFETY_PROFANITY_,PROMPT_INJECTION_BAD_LIKERT_JUDGE,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-77,CWE-754,CWE-693,CWE-915",,"+CWE-693,CWE-754,CWE-77 -CWE-20,CWE-74",,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass)"
SAFETY_PROFANITY_PROMPT_INJECTION_CRESCENDO_JAILBREAKING,SAFETY_PROFANITY_,PROMPT_INJECTION_CRESCENDO_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-77,CWE-693,CWE-915",,"+CWE-693,CWE-77 -CWE-20,CWE-74",,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass)"
SAFETY_PROFANITY_PROMPT_INJECTION_LINEAR_JAILBREAKING,SAFETY_PROFANITY_,PROMPT_INJECTION_LINEAR_JAILBREAKING,LOW,AGENT_GOAL_HIJACK,"CWE-74,CWE-915,CWE-20",,"CWE-77,CWE-693,CWE-915",,"+CWE-693,CWE-77 -CWE-20,CWE-74",,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-915: Improperly controlled modification of dynamically-determined object attributes (profanity / filter bypass)"
